Salary,playerID,POS,AB_bat,G_bat,pa,HR_bat,R_bat,RBI_bat,SB_bat,BB_bat,SO_bat,ISO,BABIP,AVG,OBP,SLUG,wOBA,wRC,wSB,BsR,Def,Off,WAR,TeamFit,Team Fit,Land Prob,Available,Bats,Throws,Full Name,Team,Min Def,Max Def,Min Off,Max Off,Min Team Fit,Max Team Fit,Bargain 2,Off (Norm),Def (Norm),Min Bargain 2,Max Bargain 2
569000,castrmi01,RP,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.046153846,0,0,0.356864514,0.356864514,0.128122746,0,Right,Right, Miguel Angel Castro ,Baltimore Orioles,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.249056189,58.0903995,65.31092677,-0.00000172,9.99E-05
12000000,castrst01,2B,636,162,676,22,68,86,2,28,111,0.16509434,0.29296875,0.270440252,240.004717,211.1037736,0.291354599,62.37230164,-0.89688,663.1381409,106.1403509,-16.44528395,113.2127177,85.48595581,85.48595581,0.264968279,0,Right,Right, Starlin DeJesus Castro ,Washington Nationals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.420442665,36.15893439,92.13343677,-0.00000172,9.99E-05
572500,caveja01,RF,198,72,228,8,28,25,0,21,71,0.196969697,0.358333333,0.257575758,102.040404,66.12121212,0.291390351,21.04319499,-0.22243,218.7966321,-71.66666667,-5.346466175,69.32756722,26.52652325,26.52652325,0.11741921,0,Left,Left, Andrew Jacob Cave ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,28.40674409,50.96034102,44.95733126,-0.00000172,9.99E-05
900000,cedenxa01,RP,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0.362738827,0.362738827,0.539313701,0,Left,Left, Xavier Cedeno ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.176358784,58.0903995,65.35174554,-0.00000172,9.99E-05
11500000,cervefr01,C,141,48,160,3,15,12,1,13,41,0.134751773,0.278350515,0.212765957,61.03546099,40.06382979,0.236987421,7.950812389,0.06428,154.0910691,12.625,-11.2427123,64.74272233,20.06247503,20.06247503,0.557857076,0,Right,Right, Francisco Cervelli ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,1.106345893,43.09709484,67.32176105,-0.00000172,9.99E-05
578975,cessalu01,SP,1,43,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.135888802,0,0,6.386046512,-0.276577355,0,0.430459506,0.430459506,0.786776878,1,Right,Right, Luis Enrique Cessa ,New York Yankees,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.323766038,57.72155537,65.66642971,-0.00000172,9.99E-05
6750000,chacijh01,SP,24,25,25,1,2,1,0,1,10,0.125,0.153846154,0.125,5,3.125,0.15508,-0.361198121,-0.01131,24.98869,14.36,-3.408446361,50.98957751,4.908526407,4.908526407,0.70506715,1,Right,Right, Jhoulys Jose Chacin ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.473435169,53.5448883,67.78209464,-0.00000172,9.99E-05
1945000,chafian01,RP,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.225974026,0,0,0.287364525,0.287364525,0.696702273,1,Right,Left, Andrew Gregory Chafin ,Arizona Diamondbacks,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,7.95E-02,58.0903995,64.8279931,-0.00000172,9.99E-05
17200000,chapmar01,RP,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.316666667,0,0,0.252644411,0.252644411,0.41104462,0,Left,Left, Albertin Aroldis Chapman ,New York Yankees,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.36E-02,58.0903995,64.5867339,-0.00000172,9.99E-05
580000,chapmma01,3B,583,156,670,36,102,91,1,73,147,0.25728988,0.270471464,0.248713551,305.0188679,187.1852487,0.293047761,62.70704777,-0.75758,655.2516401,84.9122807,-15.31455812,112.4467405,87.72845359,87.72845359,0.611991136,0,Right,Right, Matt James Chapman ,Oakland Athletics,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,93.04261203,37.66687272,86.50116369,-0.00000172,9.99E-05
12500000,chatwty01,RP,18,41,21,0,1,1,0,1,6,0.111111111,0.25,0.166666667,5,5,0.180526316,0.115052961,-0.00754,18.99246,5.357894737,-2.350975299,50.40719308,4.220368103,4.220368103,0.118338248,0,Right,Right, Tyler Cole Chatwood ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.240351696,54.95513392,65.39363848,-0.00000172,9.99E-05
4000000,chaveje01,RP,2,48,2,0,0,0,0,0,1,0,1,0.5,1,1,0.444,0.423602193,-0.00377,1.99623,5.1375,0.65834745,48.7564326,2.566515125,2.566515125,0.156616624,0,Right,Right, Jesse David Chavez ,Texas Rangers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.410426857,58.96837304,65.33516291,-0.00000172,9.99E-05
19773520,chenwe02,RP,5,45,5,0,0,0,0,0,4,0,0,0,0,0,0,-0.679444009,0,0,6.4,-1.382886776,0,0.520727593,0.520727593,0.435748932,0,Right,Left, Wei-Yin Chen ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.16E-02,56.2461788,65.67013188,-0.00000172,9.99E-05
5750000,chiriro01,C,366,114,437,17,57,58,1,51,125,0.204918033,0.305676856,0.237704918,207.0355191,111.1393443,0.268241935,32.4112105,-0.9687,416.0397583,40,-19.28082824,90.18451421,55.47407107,55.47407107,0.786414321,1,Right,Right, Robinson David Chirinos ,Texas Rangers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.966011407,32.37744659,74.58494957,-0.00000172,9.99E-05
561800,chiriyo01,SP,2,26,2,0,0,0,0,0,2,0,0,0,0,0,0,-0.271777604,0,0,9.623076923,-0.55315471,0,0.576492975,0.576492975,0.053687462,0,Right,Right, Yonny Enrique Chirinos ,Tampa Bay Rays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.492554257,57.35271123,66.52528495,-0.00000172,9.99E-05
850000,choiji01,1B,410,127,487,19,54,63,2,64,108,0.197560976,0.303448276,0.26097561,248.0146341,131.1390244,0.271156701,37.23116946,-1.23618,472.7907534,-91.39784946,-20.28777726,93.2683327,57.31622566,57.31622566,0.42861903,0,Left,Right, Ji-Man Choi ,Tampa Bay Rays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,41.46015152,31.03457727,39.72221527,-0.00000172,9.99E-05
21000000,choosh01,DH,563,151,660,24,93,61,15,78,165,0.190053286,0.333333333,0.264653641,324.0319716,184.1278863,0.285767123,58.00822347,1.92555,642.948725,-10.6993007,-19.24206229,109.3093167,81.97357449,81.97357449,0.852761433,1,Left,Left, Shin-Soo Choo ,Texas Rangers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.440272898,32.42914494,61.13331199,-0.00000172,9.99E-05
563800,cimbead01,RP,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.244117647,0,0,0.326240338,0.326240338,0.829606208,1,Right,Right, Adam Christian Cimber ,Cleveland Indians,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.21751955,58.0903995,65.09812896,-0.00000172,9.99E-05
7500000,cishest01,RP,2,70,2,0,0,0,0,0,0,0,0,0,0,0,0,-0.271777604,0,0,4.457142857,-0.55315471,0,0.379241937,0.379241937,0.055861923,0,Right,Right, Steven R. Cishek ,Chicago White Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.81E-02,57.35271123,65.15464923,-0.00000172,9.99E-05
1275000,claudal01,RP,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54939759,0,0,0.337896853,0.337896853,0.254209692,0,Left,Left, Alexander Claudio ,Milwaukee Brewers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.124385199,58.0903995,65.17912643,-0.00000172,9.99E-05
592200,clevimi01,SP,2,21,2,0,0,0,0,0,1,0,0,0,0,0,0,-0.271777604,0,0,-1.133333333,-0.55315471,0,0.165780592,0.165780592,0.179952764,0,Right,Right, Michael Anthony Clevinger ,Cleveland Indians,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.21E-02,57.35271123,63.67137315,-0.00000172,9.99E-05
14000000,cobbal01,SP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.86666667,0,0,1.648234318,1.648234318,0.467445765,0,Right,Right, Alexander Miller Cobb ,Baltimore Orioles,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.105757027,58.0903995,74.28425135,-0.00000172,9.99E-05
13500000,colege01,SP,7,33,7,0,0,0,0,0,5,0,0,0,0,0,0,-0.951221613,0,0,-0.496969697,-1.936041487,0,0.302248011,0.302248011,0.403950466,0,Right,Right, Gerrit Alan Cole ,New York Yankees,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.68E-02,55.50849052,63.8402144,-0.00000172,9.99E-05
557500,coleta01,RP,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.621052632,0,0,0.302449825,0.302449825,0.830293594,1,Right,Right, Taylor James Cole ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.19323271,58.0903995,64.93281613,-0.00000172,9.99E-05
7325000,colomal01,RP,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.151612903,0,0,0.322708226,0.322708226,0.44451585,0,Right,Right, Alexander Manuel Colome ,Chicago White Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.38E-02,58.0903995,65.07358542,-0.00000172,9.99E-05
4025000,confomi01,RF,549,151,648,33,90,92,7,84,149,0.236794171,0.290322581,0.256830601,324.0182149,172.1803279,0.286612753,57.38263411,0.01641,633.0249736,-71.1627907,-18.41255426,109.3167224,79.48631334,79.48631334,0.55480862,0,Left,Right, Michael Thomas Conforto ,New York Mets,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,12.18056505,33.53537858,45.09102062,-0.00000172,9.99E-05
1125000,conlead01,RP,1,60,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.135888802,0,0,5.5,-0.276577355,0,0.396627562,0.396627562,0.998320844,1,Left,Left, Adam Michael Conley ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.167734951,57.72155537,65.43134212,-0.00000172,9.99E-05
684000,contrwi01,C,360,105,409,24,57,64,1,38,102,0.261111111,0.313559322,0.272222222,185.025,120.2,0.32182801,47.49716994,-0.92723,397.0883524,32.125,0.968030274,88.34385707,54.66726623,54.66726623,0.209883081,0,Right,Right, Willson Eduardo Contreras ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,49.12661354,59.38136671,72.49553917,-0.00000172,9.99E-05
12916666,corbipa01,SP,65,33,72,0,3,4,0,3,27,0.015384615,0.157894737,0.092307692,12,7,0.083985294,-5.04872265,-0.03016,67.96984,5.048484848,-14.60318741,55.16412587,8.063497517,8.063497517,0.881465021,1,Left,Left, Patrick Alan Corbin ,Washington Nationals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.417189225,38.61555819,65.31154524,-0.00000172,9.99E-05
560100,cordefr02,CF,15,9,20,0,2,1,1,4,7,0.066666667,0.555555556,0.333333333,14,6,0.24115,1.059044636,0.16984,19.16984,1.403508772,-1.121857779,50.66723388,4.607717633,4.607717633,0.699424574,1,Left,Right, Franchy Cordero ,San Diego Padres,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.927618457,56.59428762,64.34445306,-0.00000172,9.99E-05
555000,cordery01,RF,217,97,247,7,22,24,3,19,69,0.133640553,0.286713287,0.221198157,91.01382488,56.09677419,0.23379668,11.65690688,0.01565,236.0234717,-87.22222222,-18.16915917,71.00072569,25.52824782,25.52824782,0.517436952,0,Right,Right, Ryan Thomas Cordell ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,28.19314664,33.85997079,40.83010085,-0.00000172,9.99E-05
5000000,correca01,SS,280,75,321,21,42,59,1,35,75,0.289285714,0.303191489,0.278571429,154.0071429,96.225,0.320987539,37.06646045,-0.09029,314.9411195,28.5046729,0.594971981,79.87967361,44.31947101,44.31947101,0.568995663,0,Right,Right, Carlos Javier Correa ,Houston Astros,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.480555512,58.88385538,71.53498691,-0.00000172,9.99E-05
571000,coveydy01,RP,2,18,2,0,0,0,0,0,1,0,0,0,0,0,0,-0.271777604,0,0,12.81111111,-0.55315471,0,0.698221794,0.698221794,0.301970465,0,Right,Right, Dylan Charles Covey ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.616596232,57.35271123,67.37114041,-0.00000172,9.99E-05
12666667,cozarza01,3B,97,38,107,0,4,7,0,5,16,0.020618557,0.142857143,0.12371134,27.02061856,14,0.120242991,-4.464925607,-0.06409,101.9437933,14.9122807,-18.35339573,58.70666213,12.08387895,12.08387895,0.307744513,0,Right,Right, Zachary Warren Cozart ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.620148216,33.61427252,67.92862684,-0.00000172,9.99E-05
15200000,crawfbr01,SS,500,147,560,11,58,59,3,53,117,0.122,0.27393617,0.228,227.006,142.066,0.22952973,24.55743825,-0.63656,552.3713545,59.53271028,-43.55901941,102.9401082,67.24292222,67.24292222,0.706119778,1,Left,Right, Brandon Michael Crawford ,San Francisco Giants,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.758994689,0,79.76740645,-0.00000172,9.99E-05
581500,crickky01,RP,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.834615385,0,0,0.386970368,0.386970368,0.37012314,0,Left,Right, Kyle Daniel Crick ,Pittsburgh Pirates,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.276465109,58.0903995,65.52012293,-0.00000172,9.99E-05
4800000,croncj01,1B,458,125,499,25,51,78,0,29,107,0.216157205,0.277439024,0.253275109,186.0218341,140.1637555,0.301905242,50.16385726,-0.38831,486.621987,-115.5913978,-7.502143396,94.6116926,57.00109851,57.00109851,0.791969964,1,Right,Right, Christopher John Cron ,Detroit Tigers,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,7.334751955,48.08552536,33.30313572,-0.00000172,9.99E-05
22666666,cuetojo01,SP,4,4,4,0,0,0,0,0,3,0,0,0,0,0,0,-0.543555208,0,0,13.2,-1.106309421,0,0.757938401,0.757938401,0.182244843,0,Right,Right, Johnny Cueto ,San Francisco Giants,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,5.66E-02,56.61502294,67.47432118,-0.00000172,9.99E-05
1395000,culbech01,SS,135,108,144,5,14,20,0,6,44,0.177777778,0.344827586,0.259259259,49.00740741,44.11111111,0.288377622,12.95071075,-0.4901,140.5297177,9.345794393,-3.647337484,62.93994927,19.22926613,19.22926613,0.293624073,0,Right,Right, Charles Edward Culberson ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.459417887,53.2263026,66.45171581,-0.00000172,9.99E-05
560000,dahlda01,LF,374,100,413,15,67,61,4,28,110,0.221925134,0.385826772,0.302139037,178.0106952,151.1203209,0.330391727,50.73131829,-1.07369,400.9382479,-39.30232558,4.039798344,86.7752766,53.37429262,53.37429262,0.370478055,0,Left,Right, David Martin Dahl ,Colorado Rockies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,58.57337628,63.47788304,53.54430151,-0.00000172,9.99E-05
3515000,darnatr01,C,351,103,391,16,52,69,0,32,85,0.182336182,0.28125,0.250712251,160.005698,104.1367521,0.268859335,29.18854346,-0.7163,382.2996808,28.4375,-17.01376815,86.90750591,49.91458346,49.91458346,0.356962597,0,Right,Right, Travis E. d'Arnaud ,Atlanta Braves,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,8.759429436,35.40080267,71.51716446,-0.00000172,9.99E-05
20000000,darviyu01,SP,56,31,62,0,1,3,0,2,31,0,0.192307692,0.089285714,10,5,0.075254237,-4.771415261,-0.02639,57.97762123,8.84516129,-13.03990332,54.19363066,7.211322034,7.211322034,0.47033975,0,Right,Right, Sefat Farid Yu Darvish ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.257515379,40.70035713,66.31888686,-0.00000172,9.99E-05
2600000,davieza01,SP,52,35,55,0,3,3,0,1,25,0.038461538,0.296296296,0.153846154,10,10,0.148490566,-1.078440774,-0.02639,52.97763739,10.13548387,-8.004507591,53.70800674,7.395109655,7.395109655,0.860149717,1,Right,,davieza01,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,1.753682147,47.41557142,66.66123776,-0.00000172,9.99E-05
21116517,davisch02,1B,307,105,352,12,26,36,0,39,139,0.146579805,0.270440252,0.179153094,139.009772,64.11726384,0.196606838,6.361039027,-0.28275,345.741512,-85.48387097,-37.34392312,80.92866278,36.06094488,36.06094488,0.665002809,1,Left,Right, Christopher Lyn Davis ,Baltimore Orioles,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,1.087650658,8.288465428,41.2913236,-0.00000172,9.99E-05
561420,davisja03,3B,42,17,47,1,2,3,1,3,11,0.071428571,0.2,0.166666667,15.04761905,7.071428571,0.188787234,0.561542678,-0.59547,44.40859009,4.210526316,-5.141376984,53.11854993,6.804360377,6.804360377,0.12797837,0,Right,Right, Jaylin Malik Davis ,San Francisco Giants,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,7.32639756,51.23384839,65.08921644,-0.00000172,9.99E-05
556500,davisjo05,RF,83,37,95,2,8,6,3,5,24,0.084337349,0.224137931,0.180722892,31.06024096,16.07228916,0.209989362,2.712325264,0.14006,88.14413664,-30.55555556,-8.822863394,56.63793091,10.47160904,10.47160904,0.860995899,1,Right,Right, Jonathan R. Davis ,Toronto Blue Jays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,11.45028183,46.32421041,55.86501163,-0.00000172,9.99E-05
16500000,daviskh01,DH,481,133,533,23,61,73,0,47,146,0.166320166,0.26433121,0.22037422,205.006237,117.1434511,0.242275472,28.69329398,-0.44863,527.5603753,-0.20979021,-35.56340611,98.10221206,62.46460627,62.46460627,0.222181072,0,Right,Right, Khristopher Adrian Davis ,Oakland Athletics,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.366410908,10.66296664,63.91640942,-0.00000172,9.99E-05
18333333,daviswa01,RP,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0.362738827,0.362738827,0.274850028,0,Right,Right, Wade Allen Davis ,Colorado Rockies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,4.71E-02,58.0903995,65.35174554,-0.00000172,9.99E-05
9000000,degroja01,SP,65,33,70,2,4,6,0,4,19,0.123076923,0.25,0.2,21,15.09230769,0.213565217,2.194569473,-0.04901,68.96328005,-0.14375,-6.225877118,55.26061383,9.287174921,9.287174921,0.864832871,1,Left,Right, Jacob Anthony deGrom ,New York Mets,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.664894009,49.78755674,63.93393134,-0.00000172,9.99E-05
2000000,dejonpa01,SS,583,159,664,30,97,78,9,62,149,0.210977702,0.258536585,0.233276158,279.0222985,169.1543739,0.27020362,50.26725421,-0.64296,644.35704,71.4953271,-28.30783992,111.8742269,83.28237849,83.28237849,0.044302332,0,Right,Right, Paul Sterling DeJong ,St. Louis Cardinals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,25.64164859,20.33900491,82.94135133,-0.00000172,9.99E-05
558000,deleojo03,RP,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.533333333,0,0,0.33728347,0.33728347,0.984948502,1,Right,Right, Jose Eugenio De Leon ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.231551346,58.0903995,65.17486423,-0.00000172,9.99E-05
2000000,descada01,2B,168,82,193,2,20,15,2,23,57,0.077380952,0.245454545,0.172619048,76,36.03571429,0.160526042,-1.965359404,-0.14288,190.8694201,30.70175439,-26.44143935,67.34357227,23.27254583,23.27254583,0.280809312,0,Left,Right, Daniel William Descalso ,Chicago Cubs,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,7.15805071,22.82804062,72.11792087,-0.00000172,9.99E-05
2125000,desclan01,SP,55,31,57,0,0,1,0,0,28,0,0.222222222,0.109090909,6,6,0.096872727,-3.4216637,-0.02262,54.97738,10.2,-10.89556854,53.90223193,6.853494435,6.853494435,0.898764735,1,Right,Right, Anthony James DeSclafani ,Cincinnati Reds,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,1.97962884,43.56004648,66.67835531,-0.00000172,9.99E-05
1400000,deshide02,CF,357,118,408,4,42,32,24,38,100,0.098039216,0.333333333,0.24929972,170.0084034,112.0336134,0.2367675,20.20430697,2.13461,397.1675454,46.31578947,-29.11401902,87.38029772,50.37156974,50.37156974,0.988336704,1,Right,Right, Delino Diaab DeShields ,Cleveland Indians,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,22.13238591,19.26388277,76.26066718,-0.00000172,9.99E-05
15400000,desmoia01,CF,443,140,482,20,64,65,3,34,119,0.223476298,0.303921569,0.255079007,185.0045147,152.1354402,0.293402083,45.24537523,-0.88161,476.1283115,32.98245614,-10.78714747,95.0493698,61.67072466,61.67072466,0.507484022,0,Right,Right, Ian M. Desmond ,Colorado Rockies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.500794235,43.70463705,72.72304111,-0.00000172,9.99E-05
1525000,devench02,RP,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.790163934,0,0,0.347090042,0.347090042,0.565801919,0,Right,Right, Christopher Michael Devenski ,Houston Astros,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.114340027,58.0903995,65.24300703,-0.00000172,9.99E-05
614500,deverra01,3B,647,156,702,32,129,115,8,48,119,0.244204019,0.33935743,0.310664606,303.0061824,263.1483771,0.351276657,97.7119446,-2.00412,693.0289789,75.26315789,19.32812476,116.1158682,97.71604132,97.71604132,0.332746546,0,Left,Right, Rafael Calcano Devers ,Boston Red Sox,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,97.83344887,83.86642716,83.94103956,-0.00000172,9.99E-05
2000000,diazal02,SS,210,69,247,9,36,40,2,26,28,0.195238095,0.268156425,0.271428571,120.0238095,71.12857143,0.28645122,21.84145749,0.15495,236.1632591,22.24299065,-6.875647986,72.22836627,33.45116676,33.45116676,0.347901082,0,Right,Right, Aledmys Díaz ,Houston Astros,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,10.29316254,48.92102095,69.87362513,-0.00000172,9.99E-05
578500,diazel01,C,303,101,332,2,31,28,0,23,56,0.066006601,0.286290323,0.240924092,124.0066007,87.01980198,0.223734139,13.05228985,-0.30914,325.7000076,34.8125,-27.399659,81.41025715,39.5850678,39.5850678,0.02509234,0,Right,Right, Elias David Diaz ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,42.01800345,21.55015688,73.20859193,-0.00000172,9.99E-05
560400,diazmi02,RP,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.135888802,0,0,6,-0.276577355,0,0.415719079,0.415719079,0.307938222,0,Right,Right, Miguel Angel Diaz ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.316953196,57.72155537,65.5640031,-0.00000172,9.99E-05
558400,diazya01,3B,307,79,347,14,53,38,2,35,61,0.208469055,0.288135593,0.267100977,157.0032573,104.1368078,0.285861272,30.52384594,-0.66314,341.3743132,46.49122807,-9.952806601,81.96137463,46.23536238,46.23536238,0.457954541,0,Right,Right, Yandy Díaz ,Tampa Bay Rays,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,50.86552557,44.81731578,76.30721489,-0.00000172,9.99E-05
8500000,dickeco01,LF,260,78,279,12,33,59,1,16,56,0.261538462,0.343589744,0.303846154,114,111.1384615,0.35232,39.06218481,0.01527,276.0319854,-25.58139535,8.145993293,74.64374373,37.68674153,37.68674153,0.045129026,0,Left,Right, McKenzie Corey Dickerson ,Miami Marlins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.759822306,68.95391322,57.18476554,-0.00000172,9.99E-05
2750000,diekmja01,RP,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515789474,0,0,0.298430558,0.298430558,0.432111852,0,Left,Left, Jacob Tanner Diekman ,Oakland Athletics,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,7.05E-02,58.0903995,64.90488751,-0.00000172,9.99E-05
2000000,dietrde01,LF,251,113,305,19,41,43,1,28,74,0.274900398,0.176100629,0.187250996,129.0996016,59.22709163,0.288293729,27.41028775,-0.43713,278.5712628,-80.23255814,-8.069884785,74.89037129,34.17850152,34.17850152,0.197388642,0,Left,Right, Derek Richard Dietrich ,z-Unknown,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,10.51718855,47.32838426,42.68461219,-0.00000172,9.99E-05
581100,difowi01,2B,131,43,144,2,15,8,0,12,29,0.061068702,0.31,0.251908397,57,35.04580153,0.232114286,6.60621546,-0.52026,142.4881682,22.10526316,-10.706125,62.64453848,18.68444608,18.68444608,0.979308275,1,Both,Right, Wilmer Francisco Difo ,Washington Nationals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,19.67361996,43.81268878,69.83708301,-0.00000172,9.99E-05
564000,dominse01,RP,1,27,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.135888802,0,0,3.940740741,-0.276577355,0,0.337090312,0.337090312,0.425587945,0,Right,Right, Seranthony Ambioris Dominguez ,Philadelphia Phillies,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,0.229307453,57.72155537,65.01763641,-0.00000172,9.99E-05
23000000,donaljo02,3B,549,155,659,37,96,94,4,100,155,0.262295082,0.292479109,0.258652095,352.0145719,175.2021858,0.288267884,59.21085808,-0.62506,648.385943,77.54385965,-17.78559921,111.779909,87.88793007,87.88793007,0.981551909,1,Right,Right, Joshua Adam Donaldson ,Minnesota Twins,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,2.39,34.37148715,84.54615981,-0.00000172,9.99E-05
6500000,doolise01,RP,3,63,3,0,0,0,0,0,2,0,0,0,0,0,0,-0.407666406,0,0,4.279365079,-0.829732066,0,0.394887667,0.394887667,0.785873456,1,Left,Left, Sean Robert Doolittle ,Washington Nationals,-241.1111111,135.7894737,-43.55901941,31.42586584,-4.3,2614.664197,6.23E-02,56.98386708,65.10748088,-0.00000172,9.99E-05
